,timestamp,open,high,low,close,volume
13799,2025.01.20 22:00:00,1.04206,1.04344,1.04169,1.04284,951
13800,2025.01.20 22:15:00,1.04285,1.04291,1.04126,1.04145,730
13801,2025.01.20 22:30:00,1.04145,1.04246,1.0412,1.04147,592
13802,2025.01.20 22:45:00,1.04147,1.04172,1.04119,1.04161,452
13803,2025.01.20 23:00:00,1.04161,1.04192,1.04117,1.04191,355
13804,2025.01.20 23:15:00,1.04191,1.04194,1.04137,1.04146,299
13805,2025.01.20 23:30:00,1.04145,1.04149,1.04099,1.04142,347
13806,2025.01.20 23:45:00,1.04142,1.04169,1.04121,1.04167,370
13807,2025.01.21 00:00:00,1.04086,1.04183,1.04054,1.04144,98
13808,2025.01.21 00:15:00,1.04143,1.04144,1.04099,1.04133,76
13809,2025.01.21 00:30:00,1.04133,1.04144,1.04105,1.04133,134
13810,2025.01.21 00:45:00,1.04135,1.04137,1.04071,1.04124,163
13811,2025.01.21 01:00:00,1.04101,1.04255,1.04083,1.04214,581
13812,2025.01.21 01:15:00,1.04214,1.04241,1.04158,1.04184,1109
13813,2025.01.21 01:30:00,1.04183,1.04208,1.04109,1.04207,1096
13814,2025.01.21 01:45:00,1.04207,1.04239,1.04187,1.04211,1113
13815,2025.01.21 02:00:00,1.04211,1.04344,1.04195,1.04276,1683
13816,2025.01.21 02:15:00,1.04276,1.04327,1.04243,1.04286,1611
13817,2025.01.21 02:30:00,1.04286,1.04307,1.04181,1.04224,1901
13818,2025.01.21 02:45:00,1.04224,1.04237,1.03528,1.03625,4920
13819,2025.01.21 03:00:00,1.03625,1.03804,1.03559,1.03705,3948
13820,2025.01.21 03:15:00,1.03705,1.03979,1.03695,1.03844,3403
13821,2025.01.21 03:30:00,1.03844,1.03847,1.03646,1.03647,2449
13822,2025.01.21 03:45:00,1.03647,1.03747,1.03634,1.03702,1693
13823,2025.01.21 04:00:00,1.03702,1.03849,1.03693,1.03778,1712
13824,2025.01.21 04:15:00,1.03779,1.03822,1.03731,1.03816,1502
13825,2025.01.21 04:30:00,1.03816,1.03878,1.03795,1.03862,1465
13826,2025.01.21 04:45:00,1.03862,1.03903,1.03844,1.03875,1100
13827,2025.01.21 05:00:00,1.03875,1.03997,1.03871,1.0399,1343
13828,2025.01.21 05:15:00,1.0399,1.04009,1.03966,1.03968,1179
13829,2025.01.21 05:30:00,1.03968,1.03982,1.03884,1.03902,965
13830,2025.01.21 05:45:00,1.03902,1.03918,1.03854,1.03875,1243
13831,2025.01.21 06:00:00,1.03875,1.03912,1.0385,1.0391,890
13832,2025.01.21 06:15:00,1.0391,1.0399,1.03899,1.03974,684
13833,2025.01.21 06:30:00,1.03974,1.03975,1.03895,1.03906,839
13834,2025.01.21 06:45:00,1.03905,1.03931,1.03892,1.039,719
13835,2025.01.21 07:00:00,1.039,1.03922,1.03872,1.03873,725
13836,2025.01.21 07:15:00,1.03872,1.03881,1.03835,1.03844,690
13837,2025.01.21 07:30:00,1.03844,1.0385,1.03817,1.03824,567
13838,2025.01.21 07:45:00,1.03823,1.03828,1.03776,1.0379,885
13839,2025.01.21 08:00:00,1.0379,1.03801,1.03769,1.03797,941
13840,2025.01.21 08:15:00,1.03797,1.03814,1.03779,1.03794,986
13841,2025.01.21 08:30:00,1.03794,1.03797,1.03697,1.03722,987
13842,2025.01.21 08:45:00,1.03722,1.03724,1.03666,1.03692,1181
13843,2025.01.21 09:00:00,1.03692,1.03767,1.03653,1.03754,1896
13844,2025.01.21 09:15:00,1.03754,1.03785,1.03738,1.03771,1338
13845,2025.01.21 09:30:00,1.03771,1.03861,1.03755,1.03812,1607
13846,2025.01.21 09:45:00,1.03812,1.03823,1.03736,1.03736,1455
13847,2025.01.21 10:00:00,1.03736,1.03736,1.03653,1.03687,1886
13848,2025.01.21 10:15:00,1.03687,1.03716,1.03622,1.03634,1568
13849,2025.01.21 10:30:00,1.03634,1.03684,1.03503,1.03537,1716
13850,2025.01.21 10:45:00,1.03537,1.03652,1.0353,1.03609,1559
13851,2025.01.21 11:00:00,1.03609,1.03637,1.03551,1.03562,1513
13852,2025.01.21 11:15:00,1.03562,1.03637,1.03531,1.03576,1875
13853,2025.01.21 11:30:00,1.03576,1.03577,1.03418,1.03463,2054
13854,2025.01.21 11:45:00,1.03463,1.0355,1.03457,1.03535,1808
13855,2025.01.21 12:00:00,1.03535,1.03553,1.03433,1.03456,1985
13856,2025.01.21 12:15:00,1.03456,1.03559,1.03436,1.03545,1510
13857,2025.01.21 12:30:00,1.03545,1.03594,1.03515,1.03516,1496
13858,2025.01.21 12:45:00,1.03515,1.03546,1.03498,1.03529,1306
13859,2025.01.21 13:00:00,1.03529,1.03546,1.03477,1.03539,1256
13860,2025.01.21 13:15:00,1.03539,1.0354,1.03476,1.03497,1102
13861,2025.01.21 13:30:00,1.03497,1.035,1.03433,1.03483,1156
13862,2025.01.21 13:45:00,1.03483,1.0358,1.03465,1.03532,1654
13863,2025.01.21 14:00:00,1.03532,1.03562,1.0346,1.03478,1807
13864,2025.01.21 14:15:00,1.03478,1.03569,1.03476,1.03562,1729
13865,2025.01.21 14:30:00,1.03562,1.03584,1.0353,1.03554,1195
13866,2025.01.21 14:45:00,1.03554,1.03561,1.03459,1.03541,2226
13867,2025.01.21 15:00:00,1.03541,1.03596,1.03528,1.03595,1849
13868,2025.01.21 15:15:00,1.03595,1.03671,1.03591,1.03628,1602
13869,2025.01.21 15:30:00,1.03628,1.03746,1.03616,1.03722,2127
13870,2025.01.21 15:45:00,1.03722,1.03778,1.03697,1.03777,2033
13871,2025.01.21 16:00:00,1.03777,1.03834,1.03729,1.03833,1947
13872,2025.01.21 16:15:00,1.03833,1.03948,1.03818,1.03937,1808
13873,2025.01.21 16:30:00,1.03937,1.03985,1.0387,1.03953,2665
13874,2025.01.21 16:45:00,1.03953,1.03956,1.03792,1.0387,2985
13875,2025.01.21 17:00:00,1.0387,1.0392,1.03786,1.03896,2927
13876,2025.01.21 17:15:00,1.03896,1.03985,1.03852,1.03945,2616
13877,2025.01.21 17:30:00,1.03945,1.04104,1.03943,1.04027,2688
13878,2025.01.21 17:45:00,1.04027,1.04085,1.03969,1.04008,2854
13879,2025.01.21 18:00:00,1.04008,1.04062,1.03994,1.0402,1955
13880,2025.01.21 18:15:00,1.0402,1.04159,1.03987,1.04157,2170
13881,2025.01.21 18:30:00,1.04157,1.0421,1.04112,1.04186,1939
13882,2025.01.21 18:45:00,1.04186,1.04228,1.04129,1.04224,1595
13883,2025.01.21 19:00:00,1.04224,1.04279,1.04217,1.04235,1502
13884,2025.01.21 19:15:00,1.04235,1.04296,1.04213,1.04283,1196
13885,2025.01.21 19:30:00,1.04283,1.04298,1.04257,1.04265,1016
13886,2025.01.21 19:45:00,1.04265,1.04289,1.04215,1.04215,1249
13887,2025.01.21 20:00:00,1.04215,1.04252,1.04199,1.04228,1163
13888,2025.01.21 20:15:00,1.04228,1.0427,1.0421,1.04264,906
13889,2025.01.21 20:30:00,1.04264,1.04354,1.04244,1.04324,932
13890,2025.01.21 20:45:00,1.04324,1.04343,1.04278,1.04293,735
13891,2025.01.21 21:00:00,1.04293,1.04305,1.04272,1.04279,870
13892,2025.01.21 21:15:00,1.0428,1.04284,1.04214,1.04222,822
13893,2025.01.21 21:30:00,1.04222,1.04224,1.04166,1.04171,797
13894,2025.01.21 21:45:00,1.04172,1.04193,1.0416,1.0418,819
13895,2025.01.21 22:00:00,1.0418,1.04215,1.04159,1.04178,661
13896,2025.01.21 22:15:00,1.04178,1.04191,1.04158,1.04179,530
13897,2025.01.21 22:30:00,1.04178,1.04201,1.04168,1.0419,569
13898,2025.01.21 22:45:00,1.0419,1.04201,1.04161,1.04199,804
13899,2025.01.21 23:00:00,1.04195,1.04247,1.04188,1.04236,501
13900,2025.01.21 23:15:00,1.04236,1.04263,1.04227,1.04252,273
13901,2025.01.21 23:30:00,1.04251,1.0427,1.04251,1.04264,163
13902,2025.01.21 23:45:00,1.04264,1.04298,1.0423,1.04231,374
13903,2025.01.22 00:00:00,1.04209,1.04254,1.04209,1.04231,153
13904,2025.01.22 00:15:00,1.04234,1.04247,1.04229,1.0423,53
13905,2025.01.22 00:30:00,1.0423,1.0432,1.0423,1.04271,196
13906,2025.01.22 00:45:00,1.04271,1.04292,1.04227,1.04255,149
13907,2025.01.22 01:00:00,1.04254,1.04276,1.03959,1.03959,1796
13908,2025.01.22 01:15:00,1.03959,1.04107,1.03923,1.0407,1475
13909,2025.01.22 01:30:00,1.0407,1.04092,1.04032,1.04047,847
13910,2025.01.22 01:45:00,1.04047,1.04124,1.04029,1.04059,839
13911,2025.01.22 02:00:00,1.04059,1.04191,1.04058,1.04174,1141
13912,2025.01.22 02:15:00,1.04174,1.04238,1.04156,1.04189,857
13913,2025.01.22 02:30:00,1.04189,1.04243,1.04188,1.0422,639
13914,2025.01.22 02:45:00,1.0422,1.04246,1.04194,1.04232,923
13915,2025.01.22 03:00:00,1.04232,1.04234,1.04146,1.04173,1178
13916,2025.01.22 03:15:00,1.04173,1.04198,1.04154,1.04169,938
13917,2025.01.22 03:30:00,1.04169,1.04169,1.04125,1.04135,874
13918,2025.01.22 03:45:00,1.04135,1.04145,1.04078,1.04098,763
13919,2025.01.22 04:00:00,1.04098,1.04127,1.04064,1.04125,934
13920,2025.01.22 04:15:00,1.04125,1.04142,1.0409,1.04098,868
13921,2025.01.22 04:30:00,1.04098,1.04135,1.04088,1.04127,644
13922,2025.01.22 04:45:00,1.04127,1.04163,1.04093,1.04136,703
13923,2025.01.22 05:00:00,1.04136,1.04146,1.04111,1.04127,555
13924,2025.01.22 05:15:00,1.04127,1.04143,1.0412,1.04129,391
13925,2025.01.22 05:30:00,1.04129,1.04157,1.04117,1.04138,448
13926,2025.01.22 05:45:00,1.04138,1.04143,1.04102,1.04121,598
13927,2025.01.22 06:00:00,1.04121,1.04172,1.04111,1.0417,499
13928,2025.01.22 06:15:00,1.0417,1.04193,1.04157,1.04192,367
13929,2025.01.22 06:30:00,1.04192,1.04213,1.04177,1.04179,438
13930,2025.01.22 06:45:00,1.04179,1.04208,1.04159,1.04174,454
13931,2025.01.22 07:00:00,1.04174,1.04182,1.04148,1.04153,480
13932,2025.01.22 07:15:00,1.04153,1.04154,1.04085,1.04115,652
13933,2025.01.22 07:30:00,1.04115,1.04139,1.041,1.04114,587
13934,2025.01.22 07:45:00,1.04114,1.04166,1.04113,1.04156,607
13935,2025.01.22 08:00:00,1.04156,1.04185,1.04109,1.0411,822
13936,2025.01.22 08:15:00,1.0411,1.0412,1.04054,1.04113,922
13937,2025.01.22 08:30:00,1.04113,1.04119,1.04028,1.04032,1029
13938,2025.01.22 08:45:00,1.04032,1.0405,1.04002,1.04038,911
13939,2025.01.22 09:00:00,1.04038,1.04136,1.04036,1.04126,1340
13940,2025.01.22 09:15:00,1.04126,1.0417,1.04116,1.04166,1098
13941,2025.01.22 09:30:00,1.04166,1.04198,1.04139,1.04171,1199
13942,2025.01.22 09:45:00,1.04171,1.04176,1.04082,1.0412,1628
13943,2025.01.22 10:00:00,1.0412,1.04162,1.04097,1.04141,2143
13944,2025.01.22 10:15:00,1.04141,1.04202,1.04106,1.04132,2017
13945,2025.01.22 10:30:00,1.04132,1.04232,1.04115,1.04196,2063
13946,2025.01.22 10:45:00,1.04196,1.04241,1.04175,1.04232,1652
13947,2025.01.22 11:00:00,1.04232,1.04277,1.04201,1.04257,1651
13948,2025.01.22 11:15:00,1.04257,1.04346,1.04243,1.04323,1881
13949,2025.01.22 11:30:00,1.04323,1.04375,1.04282,1.0436,1544
13950,2025.01.22 11:45:00,1.0436,1.04473,1.04311,1.04464,1934
13951,2025.01.22 12:00:00,1.04464,1.04525,1.04427,1.0446,1931
13952,2025.01.22 12:15:00,1.0446,1.04554,1.04453,1.04548,1480
13953,2025.01.22 12:30:00,1.04548,1.04573,1.04511,1.04525,1389
13954,2025.01.22 12:45:00,1.04525,1.0454,1.04479,1.04501,1328
13955,2025.01.22 13:00:00,1.04501,1.04562,1.04477,1.04555,1206
13956,2025.01.22 13:15:00,1.04555,1.04564,1.04454,1.04461,1130
13957,2025.01.22 13:30:00,1.04461,1.04477,1.04407,1.0445,1071
13958,2025.01.22 13:45:00,1.0445,1.04461,1.04411,1.04428,895
13959,2025.01.22 14:00:00,1.04428,1.0443,1.04377,1.04415,1225
13960,2025.01.22 14:15:00,1.04415,1.04427,1.04317,1.04321,1119
13961,2025.01.22 14:30:00,1.04321,1.04381,1.04312,1.04361,1209
13962,2025.01.22 14:45:00,1.04361,1.04403,1.04334,1.04381,1500
13963,2025.01.22 15:00:00,1.04381,1.04459,1.04365,1.04436,1386
13964,2025.01.22 15:15:00,1.04436,1.04451,1.04355,1.04357,1542
13965,2025.01.22 15:30:00,1.04357,1.04393,1.04223,1.04284,2148
13966,2025.01.22 15:45:00,1.04284,1.04354,1.04265,1.04317,1882
13967,2025.01.22 16:00:00,1.04317,1.04321,1.04176,1.04188,1815
13968,2025.01.22 16:15:00,1.04188,1.04279,1.04169,1.0421,1765
13969,2025.01.22 16:30:00,1.0421,1.04235,1.04143,1.04186,2601
13970,2025.01.22 16:45:00,1.04186,1.04287,1.04183,1.04249,2098
13971,2025.01.22 17:00:00,1.04249,1.04252,1.04157,1.04202,2100
13972,2025.01.22 17:15:00,1.04202,1.04235,1.04153,1.04164,1709
13973,2025.01.22 17:30:00,1.04164,1.04231,1.04147,1.04175,1998
13974,2025.01.22 17:45:00,1.04174,1.04213,1.04154,1.042,2340
13975,2025.01.22 18:00:00,1.042,1.04228,1.04163,1.04178,1823
13976,2025.01.22 18:15:00,1.04178,1.04186,1.04123,1.04138,1557
13977,2025.01.22 18:30:00,1.04138,1.04217,1.04133,1.04193,1331
13978,2025.01.22 18:45:00,1.04193,1.04223,1.0418,1.04197,1061
13979,2025.01.22 19:00:00,1.04197,1.04205,1.04137,1.0415,1126
13980,2025.01.22 19:15:00,1.0415,1.04162,1.0412,1.04135,1085
13981,2025.01.22 19:30:00,1.04135,1.04194,1.04122,1.04168,995
13982,2025.01.22 19:45:00,1.04167,1.04178,1.04132,1.04171,885
13983,2025.01.22 20:00:00,1.04171,1.04186,1.04119,1.04142,1004
13984,2025.01.22 20:15:00,1.04143,1.04206,1.04137,1.04192,791
13985,2025.01.22 20:30:00,1.04192,1.04209,1.04184,1.04198,674
13986,2025.01.22 20:45:00,1.04198,1.04212,1.04148,1.04163,717
13987,2025.01.22 21:00:00,1.04163,1.04209,1.04157,1.042,838
13988,2025.01.22 21:15:00,1.042,1.04227,1.04191,1.04216,570
13989,2025.01.22 21:30:00,1.04216,1.04228,1.04191,1.04197,616
13990,2025.01.22 21:45:00,1.04197,1.04207,1.04171,1.04201,803
13991,2025.01.22 22:00:00,1.04201,1.04229,1.04177,1.04224,627
13992,2025.01.22 22:15:00,1.04224,1.0423,1.04197,1.04202,596
13993,2025.01.22 22:30:00,1.04203,1.04209,1.04147,1.04148,604
13994,2025.01.22 22:45:00,1.04147,1.04161,1.04113,1.04121,874
13995,2025.01.22 23:00:00,1.04122,1.04131,1.04106,1.04109,339
13996,2025.01.22 23:15:00,1.0411,1.04114,1.04099,1.04106,205
13997,2025.01.22 23:30:00,1.04107,1.04107,1.0408,1.04089,173
13998,2025.01.22 23:45:00,1.04089,1.04105,1.04079,1.04098,448
13999,2025.01.23 00:00:00,1.04094,1.04142,1.04044,1.04072,162
14000,2025.01.23 00:15:00,1.04072,1.04082,1.04044,1.04082,52
14001,2025.01.23 00:30:00,1.04082,1.04112,1.04075,1.04096,82
14002,2025.01.23 00:45:00,1.04096,1.04103,1.04073,1.04073,63
14003,2025.01.23 01:00:00,1.04069,1.04093,1.04057,1.04058,330
14004,2025.01.23 01:15:00,1.04058,1.04091,1.04054,1.04066,331
14005,2025.01.23 01:30:00,1.04067,1.04077,1.04063,1.04077,290
14006,2025.01.23 01:45:00,1.04077,1.04086,1.04063,1.04079,266
14007,2025.01.23 02:00:00,1.04079,1.04114,1.04078,1.04103,620
14008,2025.01.23 02:15:00,1.04103,1.04118,1.04084,1.04088,463
14009,2025.01.23 02:30:00,1.04087,1.04097,1.04069,1.04095,526
14010,2025.01.23 02:45:00,1.04096,1.04106,1.04073,1.04102,629
14011,2025.01.23 03:00:00,1.04102,1.04159,1.04097,1.04147,853
14012,2025.01.23 03:15:00,1.04147,1.04148,1.04083,1.04083,970
14013,2025.01.23 03:30:00,1.04083,1.04127,1.04083,1.04099,1385
14014,2025.01.23 03:45:00,1.04099,1.04101,1.04022,1.04039,1199
14015,2025.01.23 04:00:00,1.04039,1.04045,1.03972,1.04023,1209
14016,2025.01.23 04:15:00,1.04023,1.04062,1.04013,1.04055,706
14017,2025.01.23 04:30:00,1.04055,1.04057,1.04013,1.04037,603
14018,2025.01.23 04:45:00,1.04038,1.04047,1.04015,1.04037,734
14019,2025.01.23 05:00:00,1.04037,1.04063,1.0403,1.04049,607
14020,2025.01.23 05:15:00,1.04049,1.04077,1.04049,1.04068,428
14021,2025.01.23 05:30:00,1.04068,1.04091,1.04059,1.04079,456
14022,2025.01.23 05:45:00,1.04079,1.0409,1.04058,1.04088,447
14023,2025.01.23 06:00:00,1.04089,1.04108,1.04087,1.04095,396
14024,2025.01.23 06:15:00,1.04095,1.04119,1.04092,1.04117,471
14025,2025.01.23 06:30:00,1.04117,1.04128,1.04114,1.04118,618
14026,2025.01.23 06:45:00,1.04119,1.04125,1.04102,1.04111,483
14027,2025.01.23 07:00:00,1.04111,1.04116,1.04055,1.04104,791
14028,2025.01.23 07:15:00,1.04104,1.04107,1.0407,1.04071,547
14029,2025.01.23 07:30:00,1.04071,1.04079,1.04054,1.0406,710
14030,2025.01.23 07:45:00,1.04059,1.04066,1.04043,1.04055,738
14031,2025.01.23 08:00:00,1.04055,1.04102,1.0405,1.0409,702
14032,2025.01.23 08:15:00,1.04089,1.04121,1.04084,1.0412,657
14033,2025.01.23 08:30:00,1.0412,1.0412,1.04067,1.04067,519
14034,2025.01.23 08:45:00,1.04067,1.04076,1.04031,1.04035,755
14035,2025.01.23 09:00:00,1.04035,1.04057,1.03902,1.03964,1877
14036,2025.01.23 09:15:00,1.03964,1.03996,1.03936,1.03959,1569
14037,2025.01.23 09:30:00,1.03959,1.03985,1.03933,1.03958,1016
14038,2025.01.23 09:45:00,1.03957,1.04019,1.03946,1.04001,1328
14039,2025.01.23 10:00:00,1.04001,1.04019,1.0394,1.04006,1529
14040,2025.01.23 10:15:00,1.04006,1.04025,1.03955,1.03958,1301
14041,2025.01.23 10:30:00,1.03958,1.03982,1.03904,1.03931,1469
14042,2025.01.23 10:45:00,1.03931,1.03969,1.03917,1.03941,1025
14043,2025.01.23 11:00:00,1.03941,1.04053,1.03935,1.04031,1180
14044,2025.01.23 11:15:00,1.04031,1.04087,1.0402,1.04044,1457
14045,2025.01.23 11:30:00,1.04044,1.04094,1.04038,1.04077,1416
14046,2025.01.23 11:45:00,1.04077,1.04148,1.04064,1.04117,1342
14047,2025.01.23 12:00:00,1.04117,1.04155,1.04101,1.04145,1302
14048,2025.01.23 12:15:00,1.04145,1.04178,1.04124,1.04178,1065
14049,2025.01.23 12:30:00,1.04178,1.04203,1.04153,1.04192,856
14050,2025.01.23 12:45:00,1.04192,1.04193,1.04113,1.04115,796
14051,2025.01.23 13:00:00,1.04115,1.04137,1.0408,1.04116,1206
14052,2025.01.23 13:15:00,1.04116,1.04134,1.04092,1.04126,988
14053,2025.01.23 13:30:00,1.04127,1.04141,1.04106,1.04109,1024
14054,2025.01.23 13:45:00,1.04109,1.04124,1.04014,1.04034,1426
14055,2025.01.23 14:00:00,1.04034,1.04049,1.03943,1.03972,1589
14056,2025.01.23 14:15:00,1.03972,1.03997,1.03953,1.03993,1166
14057,2025.01.23 14:30:00,1.03994,1.0403,1.03963,1.04005,1123
14058,2025.01.23 14:45:00,1.04005,1.04061,1.03991,1.04035,1259
14059,2025.01.23 15:00:00,1.04035,1.04087,1.03975,1.03984,1728
14060,2025.01.23 15:15:00,1.03984,1.04092,1.03979,1.04048,1533
14061,2025.01.23 15:30:00,1.04048,1.0415,1.04048,1.0409,2519
14062,2025.01.23 15:45:00,1.0409,1.04124,1.04047,1.04107,2017
14063,2025.01.23 16:00:00,1.04107,1.04151,1.04093,1.04129,1837
14064,2025.01.23 16:15:00,1.04129,1.0418,1.04111,1.04118,1655
14065,2025.01.23 16:30:00,1.04118,1.04135,1.04062,1.04084,1676
14066,2025.01.23 16:45:00,1.04084,1.04128,1.0406,1.04088,1798
14067,2025.01.23 17:00:00,1.04088,1.041,1.03982,1.04014,2148
14068,2025.01.23 17:15:00,1.04014,1.04024,1.03871,1.0395,2127
14069,2025.01.23 17:30:00,1.0395,1.03997,1.03932,1.03957,1762
14070,2025.01.23 17:45:00,1.03957,1.03985,1.03895,1.03972,2229
14071,2025.01.23 18:00:00,1.03972,1.04031,1.03717,1.03978,3489
14072,2025.01.23 18:15:00,1.03978,1.04159,1.03966,1.04089,4364
14073,2025.01.23 18:30:00,1.04089,1.04241,1.04035,1.04206,3249
14074,2025.01.23 18:45:00,1.04206,1.04292,1.04129,1.04195,3178
14075,2025.01.23 19:00:00,1.04195,1.04242,1.0414,1.04214,1731
14076,2025.01.23 19:15:00,1.04214,1.04215,1.0415,1.04164,1549
14077,2025.01.23 19:30:00,1.04164,1.04302,1.04163,1.04297,1283
14078,2025.01.23 19:45:00,1.04297,1.0438,1.04291,1.04354,1414
14079,2025.01.23 20:00:00,1.04354,1.04365,1.04317,1.04353,969
14080,2025.01.23 20:15:00,1.04353,1.0437,1.04275,1.04277,1029
14081,2025.01.23 20:30:00,1.04276,1.04287,1.04219,1.0426,1001
14082,2025.01.23 20:45:00,1.04259,1.04278,1.04233,1.04241,855
14083,2025.01.23 21:00:00,1.04241,1.04259,1.04207,1.04212,899
14084,2025.01.23 21:15:00,1.04212,1.04259,1.04201,1.04235,883
14085,2025.01.23 21:30:00,1.04235,1.04267,1.04205,1.04219,873
14086,2025.01.23 21:45:00,1.04218,1.04254,1.04211,1.04229,900
14087,2025.01.23 22:00:00,1.04228,1.04281,1.04189,1.04259,883
14088,2025.01.23 22:15:00,1.04258,1.0429,1.04241,1.04259,664
14089,2025.01.23 22:30:00,1.04259,1.04263,1.04166,1.04177,1026
14090,2025.01.23 22:45:00,1.04176,1.04201,1.04159,1.04176,869
14091,2025.01.23 23:00:00,1.04176,1.04195,1.04138,1.04146,460
14092,2025.01.23 23:15:00,1.04147,1.04179,1.04128,1.04144,332
14093,2025.01.23 23:30:00,1.04147,1.04181,1.04146,1.04159,167
14094,2025.01.23 23:45:00,1.04159,1.04166,1.04147,1.0415,280
14095,2025.01.24 00:00:00,1.04147,1.04159,1.04108,1.04158,54
14096,2025.01.24 00:15:00,1.04158,1.0418,1.0414,1.04159,90
14097,2025.01.24 00:30:00,1.04158,1.04165,1.04158,1.04162,73
14098,2025.01.24 00:45:00,1.04162,1.04165,1.04127,1.0416,134
14099,2025.01.24 01:00:00,1.04158,1.04179,1.04117,1.04149,195
14100,2025.01.24 01:15:00,1.04149,1.04169,1.04148,1.04159,147
14101,2025.01.24 01:30:00,1.04159,1.04169,1.04146,1.04154,167
14102,2025.01.24 01:45:00,1.04154,1.04168,1.04146,1.04158,254
14103,2025.01.24 02:00:00,1.04158,1.04198,1.04136,1.04197,517
14104,2025.01.24 02:15:00,1.04198,1.04199,1.04171,1.04188,462
14105,2025.01.24 02:30:00,1.04188,1.04216,1.04185,1.04216,431
14106,2025.01.24 02:45:00,1.04217,1.04231,1.04172,1.04193,689
14107,2025.01.24 03:00:00,1.04193,1.042,1.04171,1.04194,726
14108,2025.01.24 03:15:00,1.04193,1.04204,1.04168,1.04169,501
14109,2025.01.24 03:30:00,1.04169,1.04174,1.0413,1.04162,640
14110,2025.01.24 03:45:00,1.04162,1.04168,1.04119,1.04158,634
14111,2025.01.24 04:00:00,1.04158,1.04327,1.04158,1.04308,1207
14112,2025.01.24 04:15:00,1.04308,1.04419,1.04299,1.04356,2613
14113,2025.01.24 04:30:00,1.04356,1.04482,1.04346,1.04476,1446
14114,2025.01.24 04:45:00,1.04476,1.04491,1.04453,1.04486,1254
14115,2025.01.24 05:00:00,1.04486,1.04538,1.04444,1.04454,1368
14116,2025.01.24 05:15:00,1.04453,1.04454,1.04367,1.04411,1625
14117,2025.01.24 05:30:00,1.04411,1.04457,1.04386,1.0443,1500
14118,2025.01.24 05:45:00,1.0443,1.045,1.04425,1.04462,1118
14119,2025.01.24 06:00:00,1.04462,1.04501,1.04445,1.04501,901
14120,2025.01.24 06:15:00,1.04501,1.04505,1.04446,1.04487,1088
14121,2025.01.24 06:30:00,1.04487,1.04514,1.04446,1.0445,599
14122,2025.01.24 06:45:00,1.0445,1.04478,1.04436,1.04473,509
14123,2025.01.24 07:00:00,1.04473,1.04539,1.04473,1.04515,576
14124,2025.01.24 07:15:00,1.04515,1.04515,1.0446,1.04461,589
14125,2025.01.24 07:30:00,1.04461,1.04486,1.0444,1.04474,494
14126,2025.01.24 07:45:00,1.04474,1.04513,1.04465,1.04512,632
14127,2025.01.24 08:00:00,1.04512,1.04544,1.04492,1.04525,917
14128,2025.01.24 08:15:00,1.04525,1.04582,1.04514,1.04548,876
14129,2025.01.24 08:30:00,1.04548,1.04703,1.04522,1.04657,1935
14130,2025.01.24 08:45:00,1.04657,1.0468,1.04555,1.04576,1810
14131,2025.01.24 09:00:00,1.04576,1.04585,1.04479,1.0448,2227
